fecha_hecho,anio_hecho_i,mes_hecho_num,dia_semana,hora_hecho_h,mes_hecho_num_sin,mes_hecho_num_cos,hora_hecho_h_sin,hora_hecho_h_cos,latitud,longitud,alcaldia_hecho,colonia_catalogo,categoria_delito
2019-05-04,2019.0,5.0,SÁBADO,12.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,19.37163,-99.12048,IZTAPALAPA,El Sifon,DELITO DE BAJO IMPACTO
2023-04-19,2023.0,4.0,MIÉRCOLES,16.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,19.4536549458,-99.2054169099,MIGUEL HIDALGO,Mexico Nuevo,DELITO DE BAJO IMPACTO
2017-05-22,2017.0,5.0,LUNES,4.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,19.36046,-98.99522,IZTAPALAPA,Ermita Zaragoza,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2016-12-13,2016.0,12.0,MARTES,11.0,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,19.3869033596441,-99.0975102558753,IZTACALCO,Ampliacion Gabriel Ramos Millan,DELITO DE BAJO IMPACTO
2019-06-05,2019.0,6.0,MIÉRCOLES,20.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,19.36129,-99.17079,BENITO JUAREZ,Xoco,DELITO DE BAJO IMPACTO
2018-07-17,2018.0,7.0,MARTES,3.0,1.2246467991473532e-16,-1.0,0.7071067811865475,0.7071067811865476,19.3742378630692,-99.2636054472847,ALVARO OBREGON,Paseo De Las Lomas,VIOLACIÓN
2019-07-13,2019.0,7.0,SÁBADO,9.0,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475,19.4750114492487,-99.081902352463,GUSTAVO A. MADERO,Ampliacion Casas Aleman,DELITO DE BAJO IMPACTO
2022-10-13,2022.0,10.0,JUEVES,17.0,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,19.2564065935651,-99.1080067898631,XOCHIMILCO,Barrio San Pedro,DELITO DE BAJO IMPACTO
2019-01-04,2019.0,1.0,VIERNES,17.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063,19.38804,-99.17446,BENITO JUAREZ,Ampliacion Napoles,DELITO DE BAJO IMPACTO
2019-03-11,2019.0,3.0,LUNES,1.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,19.5641951794828,-99.1409760410136,GUSTAVO A. MADERO,Compositores Mexicanos,DELITO DE BAJO IMPACTO
2017-05-27,2017.0,5.0,SÁBADO,13.0,0.8660254037844387,-0.4999999999999998,-0.25881904510252035,-0.9659258262890684,19.42185,-99.18714,MIGUEL HIDALGO,Bosque De Chapultepec I Seccion,DELITO DE BAJO IMPACTO
2022-01-26,2022.0,1.0,MIÉRCOLES,4.0,0.0,1.0,0.8660254037844386,0.5000000000000001,19.40002,-99.14862,BENITO JUAREZ,Narvarte Oriente,DELITO DE BAJO IMPACTO
2023-02-08,2023.0,2.0,MIÉRCOLES,12.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,19.2453517998339,-99.1178315899999,XOCHIMILCO,,DELITO DE BAJO IMPACTO
2016-03-18,2016.0,3.0,VIERNES,19.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,19.44881,-99.05248,GUSTAVO A. MADERO,Cuchilla Del Tesoro,DELITO DE BAJO IMPACTO
2016-04-10,2016.0,4.0,DOMINGO,10.0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,19.28921,-99.14711,TLALPAN,Arenal De Guadalupe,ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA
2017-10-22,2017.0,10.0,DOMINGO,12.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,19.41851,-99.14766,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2017-09-14,2017.0,9.0,JUEVES,13.0,-0.8660254037844384,-0.5000000000000004,-0.25881904510252035,-0.9659258262890684,19.28064,-99.18043,TLALPAN,Pueblo Santa Ursula Xitla,HECHO NO DELICTIVO
2022-01-22,2022.0,1.0,SÁBADO,18.0,0.0,1.0,-1.0,-1.8369701987210297e-16,19.3409003281453,-98.9781047363601,IZTAPALAPA,Ampliacion Emiliano Zapata,DELITO DE BAJO IMPACTO
2017-12-22,2017.0,12.0,VIERNES,21.0,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,19.39694,-99.17752,BENITO JUAREZ,Napoles,DELITO DE BAJO IMPACTO
2019-09-09,2019.0,9.0,LUNES,11.0,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,19.48483,-99.13456,GUSTAVO A. MADERO,Magdalena De Las Salinas,DELITO DE BAJO IMPACTO
2019-08-07,2019.0,8.0,MIÉRCOLES,16.0,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,19.36414,-99.19366,ALVARO OBREGON,Merced Gomez,DELITO DE BAJO IMPACTO
,2024.0,,,17.0,,,-0.9659258262890683,-0.25881904510252063,19.3715110926668,-99.1516159599971,BENITO JUAREZ,Portales Norte,DELITO DE BAJO IMPACTO
2016-10-19,2016.0,10.0,MIÉRCOLES,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,19.4530312476237,-99.180834534779,MIGUEL HIDALGO,Popotla,DELITO DE BAJO IMPACTO
2016-07-21,2016.0,7.0,JUEVES,2.0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,19.34424,-99.0577,IZTAPALAPA,Constitucion De 1917,DELITO DE BAJO IMPACTO
2023-01-29,2023.0,1.0,DOMINGO,12.0,0.0,1.0,1.2246467991473532e-16,-1.0,19.322091657,-99.2230271265,LA MAGDALENA CONTRERAS,San Jeronimo Aculco,DELITO DE BAJO IMPACTO
2016-06-27,2016.0,6.0,LUNES,7.0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252085,19.22733,-99.21329,TLALPAN,Pueblo San Miguel Ajusco,DELITO DE BAJO IMPACTO
2018-05-31,2018.0,5.0,JUEVES,12.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,19.29986,-99.15958,TLALPAN,Toriello Guerra,HECHO NO DELICTIVO
2018-08-21,2018.0,8.0,MARTES,20.0,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,19.308705751899,-99.1560419589887,COYOACAN,Pedregal De Santa Ursula,DELITO DE BAJO IMPACTO
2020-12-01,2020.0,12.0,MARTES,16.0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,19.5588,-99.12477,GUSTAVO A. MADERO,Arboledas,DELITO DE BAJO IMPACTO
2018-10-11,2018.0,10.0,JUEVES,15.0,-1.0,-1.8369701987210297e-16,-0.7071067811865475,-0.7071067811865477,19.36697,-99.03038,IZTAPALAPA,Ejercito De Oriente Zona Peñon,DELITO DE BAJO IMPACTO
2021-04-30,2021.0,4.0,VIERNES,23.0,1.0,6.123233995736766e-17,-0.2588190451025207,0.9659258262890683,19.42374,-99.13274,CUAUHTEMOC,Transito,DELITO DE BAJO IMPACTO
2018-10-30,2018.0,10.0,MARTES,21.0,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,,,IZTAPALAPA,,DELITO DE BAJO IMPACTO
2020-07-21,2020.0,7.0,MARTES,6.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,19.34179,-99.00646,IZTAPALAPA,Santiago Acahualtepec 2a Ampliacion,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2016-03-11,2016.0,3.0,VIERNES,16.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,19.43743,-99.20653,MIGUEL HIDALGO,Polanco I Seccion,DELITO DE BAJO IMPACTO
2024-05-17,2024.0,5.0,VIERNES,8.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,19.1920734898343,-99.02461367,MILPA ALTA,Barrio Santa Martha,DELITO DE BAJO IMPACTO
2023-08-25,2023.0,8.0,VIERNES,10.0,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387,19.420876269188,-99.1553207103124,CUAUHTEMOC,Roma Norte,DELITO DE BAJO IMPACTO
2019-03-25,2019.0,3.0,LUNES,10.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,19.44049,-99.11217,VENUSTIANO CARRANZA,20 De Noviembre,ROBO A REPARTIDOR CON Y SIN VIOLENCIA
,2025.0,,,16.0,,,-0.8660254037844384,-0.5000000000000004,19.331513979833343,-99.20907228999992,ALVARO OBREGON,Jardines Del Pedregal,DELITO DE BAJO IMPACTO
2023-09-10,2023.0,9.0,DOMINGO,22.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,19.3608957492532,-99.1920877197719,ALVARO OBREGON,Los Alpes,DELITO DE BAJO IMPACTO
2024-02-28,2024.0,2.0,MIÉRCOLES,16.0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,19.369796519834,-99.07520413,IZTAPALAPA,Guadalupe Del Moral,HECHO NO DELICTIVO
2024-04-08,2024.0,4.0,LUNES,19.0,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,19.442650790809,-99.183300290154,MIGUEL HIDALGO,Granada,DELITO DE BAJO IMPACTO
2019-09-04,2019.0,9.0,MIÉRCOLES,2.0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,19.38172,-99.06118,IZTAPALAPA,Leyes De Reforma 3a Seccion,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2019-06-12,2019.0,6.0,MIÉRCOLES,12.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,19.42121,-99.14957,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2019-10-16,2019.0,10.0,MIÉRCOLES,19.0,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,19.4566030371976,-99.060051231507,GUSTAVO A. MADERO,San Juan De Aragon V Seccion,DELITO DE BAJO IMPACTO
2018-09-07,2018.0,9.0,VIERNES,8.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,19.46915,-99.08576,GUSTAVO A. MADERO,Pueblo San Juan De Aragon,DELITO DE BAJO IMPACTO
2018-02-18,2018.0,2.0,DOMINGO,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,,,COYOACAN,,HECHO NO DELICTIVO
2016-01-11,2016.0,1.0,LUNES,13.0,0.0,1.0,-0.25881904510252035,-0.9659258262890684,19.27004,-99.20564,TLALPAN,,DELITO DE BAJO IMPACTO
2024-07-11,2024.0,7.0,JUEVES,7.0,1.2246467991473532e-16,-1.0,0.9659258262890683,-0.25881904510252085,19.4069432498337,-99.1569710499999,CUAUHTEMOC,Roma Sur,DELITO DE BAJO IMPACTO
2023-05-24,2023.0,5.0,MIÉRCOLES,18.0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,19.454784352785,-99.1153215398055,VENUSTIANO CARRANZA,Valle Gomez,DELITO DE BAJO IMPACTO
2018-01-01,2018.0,1.0,LUNES,12.0,0.0,1.0,1.2246467991473532e-16,-1.0,19.4587754863016,-99.1659509941856,AZCAPOTZALCO,Nueva Santa Maria,DELITO DE BAJO IMPACTO
2016-08-04,2016.0,8.0,JUEVES,22.0,-0.5000000000000001,-0.8660254037844386,-0.5000000000000004,0.8660254037844384,19.2949133248645,-99.0552692697986,TLAHUAC,La Nopalera,DELITO DE BAJO IMPACTO
2021-03-13,2021.0,3.0,SÁBADO,3.0,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,19.3726047147361,-99.0106945841862,IZTAPALAPA,Santa Martha Acatitla Norte,DELITO DE BAJO IMPACTO
2022-07-27,2022.0,7.0,MIÉRCOLES,10.0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,19.4293985487089,-99.1784557700068,MIGUEL HIDALGO,Anzures,DELITO DE BAJO IMPACTO
2018-11-12,2018.0,11.0,LUNES,11.0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,19.2146,-99.18559,TLALPAN,Pueblo Jardines De San Juan,DELITO DE BAJO IMPACTO
2021-07-20,2021.0,7.0,MARTES,12.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,19.4256615560973,-99.1487509811737,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2018-05-25,2018.0,5.0,VIERNES,14.0,0.8660254037844387,-0.4999999999999998,-0.5000000000000001,-0.8660254037844386,19.37124,-99.03553,IZTAPALAPA,Alvaro Obregon,DELITO DE BAJO IMPACTO
2016-08-29,2016.0,8.0,LUNES,13.0,-0.5000000000000001,-0.8660254037844386,-0.25881904510252035,-0.9659258262890684,19.4414920977434,-99.1342185511999,CUAUHTEMOC,Centro,DELITO DE BAJO IMPACTO
2024-09-29,2024.0,9.0,DOMINGO,7.0,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252085,19.2734692698339,-99.2489971699998,LA MAGDALENA CONTRERAS,,DELITO DE BAJO IMPACTO
2021-09-18,2021.0,9.0,SÁBADO,22.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,19.55526,-99.13244,GUSTAVO A. MADERO,Cuautepec Barrio Alto,DELITO DE BAJO IMPACTO
2022-02-05,2022.0,2.0,SÁBADO,14.0,0.49999999999999994,0.8660254037844387,-0.5000000000000001,-0.8660254037844386,19.26333,-99.16825,TLALPAN,Pueblo San Pedro Martir,DELITO DE BAJO IMPACTO
2022-01-24,2022.0,1.0,LUNES,23.0,0.0,1.0,-0.2588190451025207,0.9659258262890683,19.37848,-99.2334,ALVARO OBREGON,Ampliacion Jalalpa,DELITO DE BAJO IMPACTO
2019-11-16,2019.0,11.0,SÁBADO,6.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,19.28428,-99.22625,TLALPAN,Heroes De Padierna,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2023-05-13,2023.0,5.0,SÁBADO,10.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,19.2836341309512,-99.0421061197855,TLAHUAC,La Draga,DELITO DE BAJO IMPACTO
2024-07-24,2024.0,7.0,MIÉRCOLES,13.0,1.2246467991473532e-16,-1.0,-0.25881904510252035,-0.9659258262890684,19.312825389834,-99.0476556099999,TLAHUAC,Las Arboledas,DELITO DE BAJO IMPACTO
2019-08-10,2019.0,8.0,SÁBADO,12.0,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,19.4693088931303,-99.1233057203779,GUSTAVO A. MADERO,Industrial,DELITO DE BAJO IMPACTO
2017-11-04,2017.0,11.0,SÁBADO,20.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,19.39545,-99.09276,IZTACALCO,Gabriel Ramos Millan Seccion Bramadero,DELITO DE BAJO IMPACTO
2022-11-29,2022.0,11.0,MARTES,8.0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,19.4201401982613,-99.0709235497573,VENUSTIANO CARRANZA,Adolfo Lopez Mateos,DELITO DE BAJO IMPACTO
2020-11-15,2020.0,11.0,DOMINGO,16.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,19.38393490441,-99.2447470888146,ALVARO OBREGON,Pueblo Santa Fe,DELITO DE BAJO IMPACTO
2024-03-16,2024.0,3.0,SÁBADO,20.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,19.3342246681261,-99.2356999762814,ALVARO OBREGON,La Angostura,DELITO DE BAJO IMPACTO
2018-07-29,2018.0,7.0,DOMINGO,16.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,19.41716,-99.13623,CUAUHTEMOC,Obrera,DELITO DE BAJO IMPACTO
2018-07-24,2018.0,7.0,MARTES,20.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,19.25786,-99.12985,XOCHIMILCO,Pueblo Santa Cruz Xochitepec,DELITO DE BAJO IMPACTO
2024-06-01,2024.0,6.0,SÁBADO,12.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,19.4032926898337,-99.1486669299999,BENITO JUAREZ,Atenor Salas,DELITO DE BAJO IMPACTO
2017-07-28,2017.0,7.0,VIERNES,18.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,19.35668,-99.11178,IZTAPALAPA,Escuadron 201,ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA
2021-05-14,2021.0,5.0,VIERNES,17.0,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,19.50703,-99.15474,GUSTAVO A. MADERO,Nueva Industrial Vallejo,HECHO NO DELICTIVO
2024-07-09,2024.0,7.0,MARTES,16.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,,,,,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2017-12-02,2017.0,12.0,SÁBADO,3.0,-0.5000000000000004,0.8660254037844384,0.7071067811865475,0.7071067811865476,19.38221,-99.12749,IZTACALCO,Militar Marte,DELITO DE BAJO IMPACTO
2017-10-29,2017.0,10.0,DOMINGO,15.0,-1.0,-1.8369701987210297e-16,-0.7071067811865475,-0.7071067811865477,19.31724,-99.16148,COYOACAN,Ajusco,DELITO DE BAJO IMPACTO
2017-07-15,2017.0,7.0,SÁBADO,20.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,19.351914938353,-99.0949025326605,IZTAPALAPA,Ampliacion El Santuario,DELITO DE BAJO IMPACTO
2020-06-18,2020.0,6.0,JUEVES,12.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,19.43891,-99.19744,MIGUEL HIDALGO,Granada,DELITO DE BAJO IMPACTO
2019-12-09,2019.0,12.0,LUNES,13.0,-0.5000000000000004,0.8660254037844384,-0.25881904510252035,-0.9659258262890684,19.2802390607397,-99.122990667663,XOCHIMILCO,San Lorenzo La Cebada,DELITO DE BAJO IMPACTO
2022-10-19,2022.0,10.0,MIÉRCOLES,9.0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,19.4282422916143,-99.1741632297566,CUAUHTEMOC,Cuauhtemoc,DELITO DE BAJO IMPACTO
2018-09-01,2018.0,9.0,SÁBADO,10.0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,19.32721,-99.02833,IZTAPALAPA,Buenavista,DELITO DE BAJO IMPACTO
2019-02-22,2019.0,2.0,VIERNES,9.0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,19.28892,-99.22476,TLALPAN,Heroes De Padierna,DELITO DE BAJO IMPACTO
2021-04-08,2021.0,4.0,JUEVES,17.0,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063,19.47298,-99.1139,GUSTAVO A. MADERO,Estrella,DELITO DE BAJO IMPACTO
2020-03-02,2020.0,3.0,LUNES,20.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,19.371960735197,-99.207401137947,ALVARO OBREGON,Hogar Y Redencion,DELITO DE BAJO IMPACTO
2020-10-29,2020.0,10.0,JUEVES,1.0,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,19.33839,-99.10029,IZTAPALAPA,Valle De Luces,DELITO DE BAJO IMPACTO
2016-04-03,2016.0,4.0,DOMINGO,1.0,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,19.27524,-99.17158,TLALPAN,Tlalcoligia,ROBO A NEGOCIO CON VIOLENCIA
,2025.0,,,12.0,,,1.2246467991473532e-16,-1.0,19.53224659983323,-99.14708402999996,GUSTAVO A. MADERO,Jorge Negrete,HECHO NO DELICTIVO
2021-06-08,2021.0,6.0,MARTES,20.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,,,CUAUHTEMOC,,HECHO NO DELICTIVO
2018-02-05,2018.0,2.0,LUNES,12.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,19.4393,-99.20776,MIGUEL HIDALGO,Irrigacion,DELITO DE BAJO IMPACTO
2020-04-20,2020.0,4.0,LUNES,5.0,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,19.4381,-99.12925,CUAUHTEMOC,Centro,HECHO NO DELICTIVO
2018-02-02,2018.0,2.0,VIERNES,15.0,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,19.350975642434,-99.1155914050687,IZTAPALAPA,Granjas Esmeralda,VIOLACIÓN
2022-04-06,2022.0,4.0,MIÉRCOLES,21.0,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,19.35855,-99.06524,IZTAPALAPA,Progresista,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2016-07-26,2016.0,7.0,MARTES,21.0,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474,19.3181,-99.12694,COYOACAN,Los Cipreses,DELITO DE BAJO IMPACTO
2015-01-20,2015.0,1.0,MARTES,17.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063,19.36182,-99.14731,BENITO JUAREZ,Portales Sur,DELITO DE BAJO IMPACTO
2020-08-03,2020.0,8.0,LUNES,19.0,-0.5000000000000001,-0.8660254037844386,-0.9659258262890684,0.2588190451025203,19.30508,-99.06122,IZTAPALAPA,Pueblo San Lorenzo Tezonco,DELITO DE BAJO IMPACTO
2021-01-02,2021.0,1.0,SÁBADO,15.0,0.0,1.0,-0.7071067811865475,-0.7071067811865477,19.48357,-99.09636,GUSTAVO A. MADERO,Constitucion De La Republica,DELITO DE BAJO IMPACTO
2019-01-01,2019.0,1.0,MARTES,12.0,0.0,1.0,1.2246467991473532e-16,-1.0,19.45365,-99.21714,MIGUEL HIDALGO,,DELITO DE BAJO IMPACTO
2020-08-09,2020.0,8.0,DOMINGO,21.0,-0.5000000000000001,-0.8660254037844386,-0.7071067811865477,0.7071067811865474,19.4608074688606,-99.1352264925463,CUAUHTEMOC,Peralvillo,DELITO DE BAJO IMPACTO
2016-11-01,2016.0,11.0,MARTES,19.0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,19.3354309034882,-99.0466191244978,IZTAPALAPA,Las Peñas,DELITO DE BAJO IMPACTO
2017-10-05,2017.0,10.0,JUEVES,12.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,19.4239,-99.14851,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2021-10-08,2021.0,10.0,VIERNES,12.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,19.46308,-99.12856,GUSTAVO A. MADERO,Vallejo,DELITO DE BAJO IMPACTO
2022-03-09,2022.0,3.0,MIÉRCOLES,7.0,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252085,19.3173934809698,-99.1090306819822,COYOACAN,Emiliano Zapata Fraccionamiento Popular,DELITO DE BAJO IMPACTO
2021-04-11,2021.0,4.0,DOMINGO,14.0,1.0,6.123233995736766e-17,-0.5000000000000001,-0.8660254037844386,19.3828585722431,-99.2366004246958,ALVARO OBREGON,Pueblo Nuevo,DELITO DE BAJO IMPACTO
2021-06-28,2021.0,6.0,LUNES,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,19.44792,-99.12389,VENUSTIANO CARRANZA,Morelos,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO
2016-09-20,2016.0,9.0,MARTES,11.0,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,19.45704,-99.12307,VENUSTIANO CARRANZA,Valle Gomez,DELITO DE BAJO IMPACTO
2019-02-27,2019.0,2.0,MIÉRCOLES,19.0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,19.40776,-99.14633,CUAUHTEMOC,Doctores,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2017-04-24,2017.0,4.0,LUNES,16.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,19.43121,-99.13355,CUAUHTEMOC,Centro,DELITO DE BAJO IMPACTO
2021-05-25,2021.0,5.0,MARTES,12.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,19.41011,-99.17384,CUAUHTEMOC,Hipodromo,DELITO DE BAJO IMPACTO
2018-12-24,2018.0,12.0,LUNES,12.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,19.4376,-99.08401,VENUSTIANO CARRANZA,Peñon De Los Baños,DELITO DE BAJO IMPACTO
2020-05-31,2020.0,5.0,DOMINGO,6.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,19.29394,-99.23326,TLALPAN,Pedregal De San Nicolas 1a Seccion,DELITO DE BAJO IMPACTO
2023-01-30,2023.0,1.0,LUNES,20.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,19.3349863212,-99.0221886539,IZTAPALAPA,Tenorios,DELITO DE BAJO IMPACTO
2015-03-27,2015.0,3.0,VIERNES,12.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,,,CUAUHTEMOC,,DELITO DE BAJO IMPACTO
2022-03-25,2022.0,3.0,VIERNES,9.0,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,19.41683,-99.14931,CUAUHTEMOC,Doctores,DELITO DE BAJO IMPACTO
2023-07-09,2023.0,7.0,DOMINGO,12.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,19.3863938733875,-99.120378629898,IZTACALCO,Campamento 2 De Octubre,ROBO A REPARTIDOR CON Y SIN VIOLENCIA
2020-03-03,2020.0,3.0,MARTES,11.0,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,19.35481,-99.01717,IZTAPALAPA,Paraje Zacatepec,DELITO DE BAJO IMPACTO
2022-03-12,2022.0,3.0,SÁBADO,4.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,19.30596,-99.25103,LA MAGDALENA CONTRERAS,Potrerillo,DELITO DE BAJO IMPACTO
2017-04-07,2017.0,4.0,VIERNES,13.0,1.0,6.123233995736766e-17,-0.25881904510252035,-0.9659258262890684,19.26015,-99.10406,XOCHIMILCO,Barrio El Rosario,DELITO DE BAJO IMPACTO
2020-03-05,2020.0,3.0,JUEVES,14.0,0.8660254037844386,0.5000000000000001,-0.5000000000000001,-0.8660254037844386,19.28052,-98.99952,TLAHUAC,,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA
2024-10-23,2024.0,10.0,MIÉRCOLES,12.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,19.4140388298334,-99.1803148999999,CUAUHTEMOC,Condesa,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA
2022-12-28,2022.0,12.0,MIÉRCOLES,14.0,-0.5000000000000004,0.8660254037844384,-0.5000000000000001,-0.8660254037844386,19.3845149979177,-99.1394311002453,BENITO JUAREZ,Nativitas,DELITO DE BAJO IMPACTO
,2024.0,,,13.0,,,-0.25881904510252035,-0.9659258262890684,19.33908397633394,-99.09599438042068,IZTAPALAPA,Valle De Luces,DELITO DE BAJO IMPACTO
